in s,C1 in V
-7.22291E+00,1.489E+00
-7.22278E+00,1.431E+00
-7.22265E+00,1.489E+00
-7.22252E+00,1.470E+00
-7.22239E+00,1.450E+00
-7.22226E+00,1.470E+00
-7.22213E+00,1.470E+00
-7.22200E+00,1.450E+00
-7.22186E+00,1.460E+00
-7.22173E+00,1.450E+00
-7.22160E+00,1.431E+00
-7.22147E+00,1.470E+00
-7.22134E+00,1.479E+00
-7.22121E+00,1.460E+00
-7.22108E+00,1.460E+00
-7.22095E+00,1.460E+00
-7.22082E+00,1.470E+00
-7.22068E+00,1.450E+00
-7.22055E+00,1.499E+00
-7.22042E+00,1.460E+00
-7.22029E+00,1.450E+00
-7.22016E+00,1.470E+00
-7.22003E+00,1.431E+00
-7.21990E+00,1.450E+00
-7.21977E+00,1.460E+00
-7.21964E+00,1.450E+00
-7.21951E+00,1.460E+00
-7.21937E+00,1.489E+00
-7.21924E+00,1.470E+00
-7.21911E+00,1.440E+00
-7.21898E+00,1.440E+00
-7.21885E+00,1.431E+00
-7.21872E+00,1.450E+00
-7.21859E+00,1.440E+00
-7.21846E+00,1.450E+00
-7.21833E+00,1.450E+00
-7.21819E+00,1.431E+00
-7.21806E+00,1.460E+00
-7.21793E+00,1.431E+00
-7.21780E+00,1.460E+00
-7.21767E+00,1.460E+00
-7.21754E+00,1.401E+00
-7.21741E+00,1.431E+00
-7.21728E+00,1.411E+00
-7.21715E+00,1.450E+00
-7.21702E+00,1.440E+00
-7.21688E+00,1.431E+00
-7.21675E+00,1.431E+00
-7.21662E+00,1.401E+00
-7.21649E+00,1.470E+00
-7.21636E+00,1.421E+00
-7.21623E+00,1.431E+00
-7.21610E+00,1.460E+00
-7.21597E+00,1.431E+00
-7.21584E+00,1.460E+00
-7.21571E+00,1.450E+00
-7.21557E+00,1.431E+00
-7.21544E+00,1.470E+00
-7.21531E+00,1.440E+00
-7.21518E+00,1.411E+00
-7.21505E+00,1.431E+00
-7.21492E+00,1.440E+00
-7.21479E+00,1.401E+00
-7.21466E+00,1.431E+00
-7.21453E+00,1.392E+00
-7.21439E+00,1.401E+00
-7.21426E+00,1.392E+00
-7.21413E+00,1.401E+00
-7.21400E+00,1.431E+00
-7.21387E+00,1.421E+00
-7.21374E+00,1.411E+00
-7.21361E+00,1.411E+00
-7.21348E+00,1.382E+00
-7.21335E+00,1.421E+00
-7.21322E+00,1.431E+00
-7.21308E+00,1.392E+00
-7.21295E+00,1.431E+00
-7.21282E+00,1.411E+00
-7.21269E+00,1.421E+00
-7.21256E+00,1.431E+00
-7.21243E+00,1.431E+00
-7.21230E+00,1.401E+00
-7.21217E+00,1.421E+00
-7.21204E+00,1.411E+00
-7.21190E+00,1.392E+00
-7.21177E+00,1.431E+00
-7.21164E+00,1.431E+00
-7.21151E+00,1.382E+00
-7.21138E+00,1.421E+00
-7.21125E+00,1.401E+00
-7.21112E+00,1.431E+00
-7.21099E+00,1.382E+00
-7.21086E+00,1.401E+00
-7.21073E+00,1.372E+00
-7.21059E+00,1.382E+00
-7.21046E+00,1.411E+00
-7.21033E+00,1.401E+00
-7.21020E+00,1.392E+00
-7.21007E+00,1.382E+00
-7.20994E+00,1.392E+00
-7.20981E+00,1.411E+00
-7.20968E+00,1.401E+00
-7.20955E+00,1.382E+00
-7.20942E+00,1.392E+00
-7.20928E+00,1.372E+00
-7.20915E+00,1.362E+00
-7.20902E+00,1.372E+00
-7.20889E+00,1.382E+00
-7.20876E+00,1.372E+00
-7.20863E+00,1.372E+00
-7.20850E+00,1.382E+00
