in s,C1 in V
-6.96564E+00,-4.541E-01
-6.96551E+00,-4.834E-01
-6.96538E+00,-4.736E-01
-6.96525E+00,-4.736E-01
-6.96512E+00,-4.639E-01
-6.96499E+00,-4.834E-01
-6.96486E+00,-4.639E-01
-6.96473E+00,-4.736E-01
-6.96460E+00,-4.443E-01
-6.96446E+00,-4.639E-01
-6.96433E+00,-4.639E-01
-6.96420E+00,-4.639E-01
-6.96407E+00,-4.736E-01
-6.96394E+00,-4.736E-01
-6.96381E+00,-4.736E-01
-6.96368E+00,-4.639E-01
-6.96355E+00,-4.443E-01
-6.96342E+00,-4.834E-01
-6.96328E+00,-4.639E-01
-6.96315E+00,-4.834E-01
-6.96302E+00,-4.541E-01
-6.96289E+00,-4.541E-01
-6.96276E+00,-4.443E-01
-6.96263E+00,-4.639E-01
-6.96250E+00,-4.932E-01
-6.96237E+00,-5.225E-01
-6.96224E+00,-5.127E-01
-6.96211E+00,-5.029E-01
-6.96197E+00,-4.932E-01
-6.96184E+00,-4.736E-01
-6.96171E+00,-4.834E-01
-6.96158E+00,-4.834E-01
-6.96145E+00,-4.932E-01
-6.96132E+00,-5.127E-01
-6.96119E+00,-4.834E-01
-6.96106E+00,-5.029E-01
-6.96093E+00,-4.932E-01
-6.96079E+00,-5.225E-01
-6.96066E+00,-4.932E-01
-6.96053E+00,-5.029E-01
-6.96040E+00,-4.834E-01
-6.96027E+00,-4.932E-01
-6.96014E+00,-4.932E-01
-6.96001E+00,-4.736E-01
-6.95988E+00,-5.029E-01
-6.95975E+00,-5.127E-01
-6.95962E+00,-4.932E-01
-6.95948E+00,-5.127E-01
-6.95935E+00,-4.834E-01
-6.95922E+00,-5.322E-01
-6.95909E+00,-5.127E-01
-6.95896E+00,-5.029E-01
-6.95883E+00,-5.029E-01
-6.95870E+00,-5.029E-01
-6.95857E+00,-5.225E-01
-6.95844E+00,-5.029E-01
-6.95831E+00,-5.225E-01
-6.95817E+00,-5.225E-01
-6.95804E+00,-5.225E-01
-6.95791E+00,-5.518E-01
-6.95778E+00,-5.225E-01
-6.95765E+00,-5.127E-01
-6.95752E+00,-5.420E-01
-6.95739E+00,-5.615E-01
-6.95726E+00,-5.713E-01
-6.95713E+00,-5.225E-01
-6.95699E+00,-5.322E-01
-6.95686E+00,-5.127E-01
-6.95673E+00,-5.127E-01
-6.95660E+00,-5.322E-01
-6.95647E+00,-5.127E-01
-6.95634E+00,-5.225E-01
-6.95621E+00,-5.420E-01
-6.95608E+00,-5.029E-01
-6.95595E+00,-5.322E-01
-6.95582E+00,-5.127E-01
-6.95568E+00,-5.420E-01
-6.95555E+00,-5.225E-01
-6.95542E+00,-5.713E-01
-6.95529E+00,-5.518E-01
-6.95516E+00,-5.225E-01
-6.95503E+00,-5.127E-01
-6.95490E+00,-5.518E-01
-6.95477E+00,-5.420E-01
-6.95464E+00,-5.127E-01
-6.95450E+00,-5.615E-01
-6.95437E+00,-5.420E-01
-6.95424E+00,-5.518E-01
-6.95411E+00,-5.908E-01
-6.95398E+00,-5.420E-01
-6.95385E+00,-5.127E-01
-6.95372E+00,-5.420E-01
-6.95359E+00,-5.420E-01
-6.95346E+00,-5.322E-01
-6.95333E+00,-5.713E-01
-6.95319E+00,-5.420E-01
-6.95306E+00,-5.811E-01
-6.95293E+00,-5.518E-01
-6.95280E+00,-5.518E-01
-6.95267E+00,-5.713E-01
-6.95254E+00,-5.322E-01
-6.95241E+00,-5.420E-01
-6.95228E+00,-5.713E-01
-6.95215E+00,-5.322E-01
-6.95202E+00,-5.713E-01
-6.95188E+00,-5.713E-01
-6.95175E+00,-5.713E-01
-6.95162E+00,-5.908E-01
-6.95149E+00,-5.420E-01
-6.95136E+00,-5.713E-01
-6.95123E+00,-5.713E-01
-6.95110E+00,-5.713E-01
-6.95097E+00,-5.713E-01
-6.95084E+00,-5.713E-01
-6.95070E+00,-5.713E-01
-6.95057E+00,-5.811E-01
-6.95044E+00,-5.811E-01
-6.95031E+00,-5.713E-01
-6.95018E+00,-5.713E-01
-6.95005E+00,-5.811E-01
-6.94992E+00,-5.811E-01
-6.94979E+00,-5.713E-01
-6.94966E+00,-5.713E-01
-6.94953E+00,-6.006E-01
-6.94939E+00,-5.908E-01
-6.94926E+00,-5.713E-01
-6.94913E+00,-5.811E-01
-6.94900E+00,-5.811E-01
-6.94887E+00,-6.006E-01
-6.94874E+00,-5.908E-01
-6.94861E+00,-6.396E-01
-6.94848E+00,-5.811E-01
-6.94835E+00,-5.908E-01
-6.94822E+00,-5.811E-01
-6.94808E+00,-6.104E-01
-6.94795E+00,-6.006E-01
-6.94782E+00,-6.006E-01
-6.94769E+00,-5.713E-01
-6.94756E+00,-6.104E-01
-6.94743E+00,-5.811E-01
-6.94730E+00,-6.104E-01
-6.94717E+00,-5.713E-01
-6.94704E+00,-6.104E-01
-6.94690E+00,-5.811E-01
-6.94677E+00,-5.811E-01
-6.94664E+00,-6.006E-01
-6.94651E+00,-6.104E-01
-6.94638E+00,-6.006E-01
-6.94625E+00,-6.299E-01
-6.94612E+00,-6.201E-01
-6.94599E+00,-6.104E-01
-6.94586E+00,-6.396E-01
-6.94573E+00,-6.104E-01
-6.94559E+00,-5.908E-01
-6.94546E+00,-6.006E-01
-6.94533E+00,-6.006E-01
-6.94520E+00,-6.201E-01
-6.94507E+00,-6.006E-01
-6.94494E+00,-6.006E-01
-6.94481E+00,-5.908E-01
-6.94468E+00,-6.201E-01
-6.94455E+00,-6.299E-01
-6.94441E+00,-5.811E-01
-6.94428E+00,-6.201E-01
-6.94415E+00,-6.396E-01
-6.94402E+00,-6.494E-01
-6.94389E+00,-5.811E-01
-6.94376E+00,-6.494E-01
-6.94363E+00,-6.201E-01
-6.94350E+00,-6.201E-01
-6.94337E+00,-6.104E-01
-6.94324E+00,-6.494E-01
-6.94310E+00,-6.592E-01
-6.94297E+00,-6.494E-01
-6.94284E+00,-6.494E-01
-6.94271E+00,-6.201E-01
-6.94258E+00,-6.201E-01
-6.94245E+00,-6.201E-01
-6.94232E+00,-6.592E-01
-6.94219E+00,-6.299E-01
-6.94206E+00,-6.592E-01
-6.94193E+00,-6.494E-01
-6.94179E+00,-6.689E-01
-6.94166E+00,-6.494E-01
-6.94153E+00,-6.592E-01
-6.94140E+00,-6.494E-01
-6.94127E+00,-6.494E-01
-6.94114E+00,-6.299E-01
-6.94101E+00,-6.396E-01
-6.94088E+00,-6.885E-01
-6.94075E+00,-6.396E-01
-6.94061E+00,-6.494E-01
-6.94048E+00,-6.787E-01
-6.94035E+00,-6.494E-01
-6.94022E+00,-6.689E-01
-6.94009E+00,-6.494E-01
-6.93996E+00,-6.494E-01
-6.93983E+00,-6.689E-01
-6.93970E+00,-6.494E-01
-6.93957E+00,-6.885E-01
-6.93944E+00,-7.080E-01
-6.93930E+00,-6.787E-01
-6.93917E+00,-6.494E-01
-6.93904E+00,-6.982E-01
-6.93891E+00,-6.494E-01
-6.93878E+00,-6.592E-01
-6.93865E+00,-6.494E-01
-6.93852E+00,-7.080E-01
-6.93839E+00,-6.494E-01
-6.93826E+00,-6.787E-01
-6.93812E+00,-6.396E-01
-6.93799E+00,-6.494E-01
-6.93786E+00,-6.689E-01
-6.93773E+00,-6.787E-01
-6.93760E+00,-6.787E-01
-6.93747E+00,-6.592E-01
-6.93734E+00,-6.787E-01
-6.93721E+00,-6.787E-01
-6.93708E+00,-6.885E-01
-6.93695E+00,-6.885E-01
-6.93681E+00,-6.787E-01
-6.93668E+00,-6.494E-01
-6.93655E+00,-6.787E-01
-6.93642E+00,-7.080E-01
-6.93629E+00,-6.787E-01
-6.93616E+00,-6.689E-01
-6.93603E+00,-6.689E-01
-6.93590E+00,-6.885E-01
-6.93577E+00,-6.592E-01
-6.93564E+00,-6.689E-01
-6.93550E+00,-6.787E-01
-6.93537E+00,-6.885E-01
-6.93524E+00,-7.080E-01
-6.93511E+00,-6.689E-01
-6.93498E+00,-6.885E-01
-6.93485E+00,-6.982E-01
-6.93472E+00,-6.494E-01
-6.93459E+00,-6.787E-01
-6.93446E+00,-7.080E-01
-6.93432E+00,-6.787E-01
-6.93419E+00,-6.885E-01
-6.93406E+00,-7.373E-01
-6.93393E+00,-7.080E-01
-6.93380E+00,-6.982E-01
-6.93367E+00,-7.080E-01
-6.93354E+00,-7.275E-01
-6.93341E+00,-7.373E-01
-6.93328E+00,-7.080E-01
-6.93315E+00,-6.982E-01
-6.93301E+00,-6.885E-01
-6.93288E+00,-7.080E-01
-6.93275E+00,-7.178E-01
-6.93262E+00,-7.373E-01
-6.93249E+00,-7.080E-01
-6.93236E+00,-7.080E-01
-6.93223E+00,-6.982E-01
-6.93210E+00,-7.178E-01
-6.93197E+00,-7.080E-01
-6.93184E+00,-7.178E-01
-6.93170E+00,-6.982E-01
-6.93157E+00,-6.982E-01
-6.93144E+00,-6.885E-01
-6.93131E+00,-6.885E-01
-6.93118E+00,-7.764E-01
-6.93105E+00,-7.178E-01
-6.93092E+00,-7.568E-01
-6.93079E+00,-7.471E-01
-6.93066E+00,-7.568E-01
-6.93052E+00,-7.471E-01
-6.93039E+00,-7.764E-01
-6.93026E+00,-7.471E-01
-6.93013E+00,-7.178E-01
-6.93000E+00,-7.178E-01
-6.92987E+00,-7.471E-01
-6.92974E+00,-7.471E-01
-6.92961E+00,-7.471E-01
-6.92948E+00,-7.471E-01
-6.92935E+00,-7.373E-01
-6.92921E+00,-7.764E-01
-6.92908E+00,-7.275E-01
-6.92895E+00,-7.178E-01
-6.92882E+00,-7.178E-01
-6.92869E+00,-7.275E-01
-6.92856E+00,-7.471E-01
-6.92843E+00,-7.178E-01
-6.92830E+00,-7.568E-01
-6.92817E+00,-7.666E-01
-6.92803E+00,-7.275E-01
-6.92790E+00,-7.178E-01
-6.92777E+00,-7.471E-01
-6.92764E+00,-7.471E-01
-6.92751E+00,-7.764E-01
-6.92738E+00,-7.275E-01
-6.92725E+00,-6.982E-01
-6.92712E+00,-7.861E-01
-6.92699E+00,-7.568E-01
-6.92686E+00,-7.568E-01
-6.92672E+00,-7.568E-01
-6.92659E+00,-7.471E-01
-6.92646E+00,-7.568E-01
-6.92633E+00,-7.568E-01
-6.92620E+00,-7.666E-01
-6.92607E+00,-7.568E-01
-6.92594E+00,-7.666E-01
-6.92581E+00,-7.471E-01
-6.92568E+00,-7.666E-01
-6.92555E+00,-7.471E-01
-6.92541E+00,-7.471E-01
-6.92528E+00,-7.666E-01
-6.92515E+00,-7.764E-01
-6.92502E+00,-7.764E-01
-6.92489E+00,-7.471E-01
-6.92476E+00,-7.861E-01
-6.92463E+00,-7.373E-01
-6.92450E+00,-7.568E-01
-6.92437E+00,-7.861E-01
-6.92423E+00,-7.666E-01
-6.92410E+00,-7.471E-01
-6.92397E+00,-7.666E-01
-6.92384E+00,-7.861E-01
-6.92371E+00,-7.764E-01
-6.92358E+00,-7.861E-01
-6.92345E+00,-7.373E-01
-6.92332E+00,-7.666E-01
-6.92319E+00,-8.154E-01
-6.92306E+00,-7.861E-01
-6.92292E+00,-7.764E-01
-6.92279E+00,-7.861E-01
-6.92266E+00,-7.666E-01
-6.92253E+00,-7.568E-01
-6.92240E+00,-8.154E-01
-6.92227E+00,-8.057E-01
-6.92214E+00,-7.666E-01
-6.92201E+00,-7.861E-01
-6.92188E+00,-7.861E-01
-6.92174E+00,-8.057E-01
-6.92161E+00,-7.959E-01
-6.92148E+00,-8.057E-01
-6.92135E+00,-7.764E-01
-6.92122E+00,-8.154E-01
-6.92109E+00,-7.861E-01
-6.92096E+00,-7.959E-01
-6.92083E+00,-8.154E-01
-6.92070E+00,-7.959E-01
-6.92057E+00,-7.764E-01
-6.92043E+00,-7.861E-01
-6.92030E+00,-7.861E-01
-6.92017E+00,-8.154E-01
-6.92004E+00,-8.154E-01
-6.91991E+00,-7.959E-01
-6.91978E+00,-7.861E-01
-6.91965E+00,-8.154E-01
-6.91952E+00,-7.959E-01
-6.91939E+00,-7.959E-01
-6.91926E+00,-8.057E-01
-6.91912E+00,-8.154E-01
-6.91899E+00,-8.154E-01
-6.91886E+00,-8.057E-01
-6.91873E+00,-8.057E-01
-6.91860E+00,-8.154E-01
-6.91847E+00,-8.252E-01
-6.91834E+00,-8.057E-01
-6.91821E+00,-8.154E-01
-6.91808E+00,-8.057E-01
-6.91794E+00,-8.252E-01
-6.91781E+00,-8.447E-01
-6.91768E+00,-8.252E-01
-6.91755E+00,-8.057E-01
-6.91742E+00,-8.447E-01
-6.91729E+00,-8.447E-01
-6.91716E+00,-8.057E-01
-6.91703E+00,-8.252E-01
-6.91690E+00,-8.350E-01
-6.91677E+00,-8.350E-01
-6.91663E+00,-8.252E-01
-6.91650E+00,-8.154E-01
-6.91637E+00,-8.447E-01
-6.91624E+00,-8.447E-01
-6.91611E+00,-8.350E-01
-6.91598E+00,-8.447E-01
-6.91585E+00,-8.545E-01
