time	V(x_t)	V(y)
1.277374413995404e+001	1.631108e+000	1.181223e-002
1.280304101495404e+001	1.450074e+000	1.080381e-002
1.283233788995404e+001	1.256765e+000	9.703939e-003
1.286163476495404e+001	1.052817e+000	8.521921e-003
1.289093163995404e+001	8.399567e-001	7.267765e-003
1.292022851495404e+001	6.199862e-001	5.952086e-003
1.294952538995404e+001	3.947674e-001	4.586023e-003
1.297882226495404e+001	1.662069e-001	3.181139e-003
1.300811913995404e+001	-6.376066e-002	1.749326e-003
1.303741601495404e+001	-2.931885e-001	3.027057e-004
1.306671288995404e+001	-5.201343e-001	-1.146477e-003
1.309600976495404e+001	-7.426772e-001	-2.585953e-003
1.312530663995404e+001	-9.589332e-001	-4.003539e-003
1.315460351495404e+001	-1.167072e+000	-5.387235e-003
1.318390038995404e+001	-1.365331e+000	-6.725325e-003
1.321319726495404e+001	-1.552032e+000	-8.006485e-003
1.324249413995404e+001	-1.725595e+000	-9.219869e-003
1.327179101495404e+001	-1.884550e+000	-1.035521e-002
1.330108788995404e+001	-2.027553e+000	-1.140288e-002
1.333038476495404e+001	-2.153392e+000	-1.235403e-002
1.335968163995404e+001	-2.261002e+000	-1.320061e-002
1.338897851495404e+001	-2.349472e+000	-1.393543e-002
1.341827538995404e+001	-2.418054e+000	-1.455230e-002
1.344757226495404e+001	-2.466166e+000	-1.504597e-002
1.347686913995404e+001	-2.493402e+000	-1.541228e-002
1.350616601495404e+001	-2.499531e+000	-1.564812e-002
1.353546288995404e+001	-2.484501e+000	-1.575150e-002
1.356475976495404e+001	-2.448439e+000	-1.572154e-002
1.359405663995404e+001	-2.391651e+000	-1.555849e-002
1.362335351495404e+001	-2.314617e+000	-1.526374e-002
1.365265038995404e+001	-2.217989e+000	-1.483977e-002
1.368194726495404e+001	-2.102586e+000	-1.429019e-002
1.371124413995404e+001	-1.969383e+000	-1.361964e-002
1.374054101495404e+001	-1.819510e+000	-1.283379e-002
1.376983788995404e+001	-1.654235e+000	-1.193931e-002
1.379913476495404e+001	-1.474955e+000	-1.094375e-002
1.382843163995404e+001	-1.283191e+000	-9.855555e-003
1.385772851495404e+001	-1.080563e+000	-8.683930e-003
1.388702538995404e+001	-8.687888e-001	-7.438795e-003
1.391632226495404e+001	-6.496600e-001	-6.130688e-003
1.394561913995404e+001	-4.250316e-001	-4.770683e-003
1.397491601495404e+001	-1.968053e-001	-3.370294e-003
1.400421288995404e+001	3.308699e-002	-1.941374e-003
1.403350976495404e+001	2.626992e-001	-4.960208e-004
1.406280663995404e+001	4.900877e-001	9.535317e-004
1.409210351495404e+001	7.133274e-001	2.395012e-003
1.412140038995404e+001	9.305287e-001	3.816219e-003
1.415069726495404e+001	1.139853e+000	5.205120e-003
1.417999413995404e+001	1.339528e+000	6.549959e-003
1.420929101495404e+001	1.527864e+000	7.839351e-003
1.423858788995404e+001	1.703266e+000	9.062381e-003
