in s,C1 in V
-2.07327E+00,-2.456E+00
-2.07322E+00,-2.456E+00
-2.07317E+00,-2.485E+00
-2.07311E+00,-2.446E+00
-2.07306E+00,-2.456E+00
-2.07301E+00,-2.456E+00
-2.07296E+00,-2.466E+00
-2.07291E+00,-2.446E+00
-2.07286E+00,-2.476E+00
-2.07281E+00,-2.476E+00
-2.07276E+00,-2.495E+00
-2.07271E+00,-2.476E+00
-2.07265E+00,-2.446E+00
-2.07260E+00,-2.456E+00
-2.07255E+00,-2.437E+00
-2.07250E+00,-2.446E+00
-2.07245E+00,-2.456E+00
-2.07240E+00,-2.437E+00
-2.07235E+00,-2.476E+00
-2.07230E+00,-2.437E+00
-2.07225E+00,-2.456E+00
-2.07219E+00,-2.466E+00
-2.07214E+00,-2.456E+00
-2.07209E+00,-2.446E+00
-2.07204E+00,-2.437E+00
-2.07199E+00,-2.456E+00
-2.07194E+00,-2.466E+00
-2.07189E+00,-2.397E+00
-2.07184E+00,-2.456E+00
-2.07179E+00,-2.456E+00
-2.07173E+00,-2.466E+00
-2.07168E+00,-2.495E+00
-2.07163E+00,-2.466E+00
-2.07158E+00,-2.466E+00
-2.07153E+00,-2.466E+00
-2.07148E+00,-2.446E+00
-2.07143E+00,-2.407E+00
-2.07138E+00,-2.437E+00
-2.07133E+00,-2.476E+00
-2.07127E+00,-2.456E+00
-2.07122E+00,-2.466E+00
-2.07117E+00,-2.456E+00
-2.07112E+00,-2.446E+00
-2.07107E+00,-2.466E+00
-2.07102E+00,-2.456E+00
-2.07097E+00,-2.466E+00
-2.07092E+00,-2.505E+00
-2.07087E+00,-2.456E+00
-2.07081E+00,-2.466E+00
-2.07076E+00,-2.456E+00
-2.07071E+00,-2.466E+00
-2.07066E+00,-2.437E+00
-2.07061E+00,-2.437E+00
-2.07056E+00,-2.476E+00
-2.07051E+00,-2.446E+00
-2.07046E+00,-2.456E+00
-2.07040E+00,-2.456E+00
-2.07035E+00,-2.476E+00
-2.07030E+00,-2.476E+00
-2.07025E+00,-2.427E+00
-2.07020E+00,-2.446E+00
-2.07015E+00,-2.476E+00
-2.07010E+00,-2.456E+00
-2.07005E+00,-2.407E+00
-2.07000E+00,-2.466E+00
-2.06994E+00,-2.466E+00
-2.06989E+00,-2.476E+00
-2.06984E+00,-2.446E+00
-2.06979E+00,-2.417E+00
-2.06974E+00,-2.466E+00
-2.06969E+00,-2.476E+00
-2.06964E+00,-2.476E+00
-2.06959E+00,-2.476E+00
-2.06954E+00,-2.456E+00
-2.06948E+00,-2.485E+00
-2.06943E+00,-2.456E+00
-2.06938E+00,-2.456E+00
-2.06933E+00,-2.476E+00
-2.06928E+00,-2.495E+00
-2.06923E+00,-2.446E+00
-2.06918E+00,-2.456E+00
-2.06913E+00,-2.456E+00
-2.06908E+00,-2.456E+00
-2.06902E+00,-2.437E+00
-2.06897E+00,-2.456E+00
-2.06892E+00,-2.476E+00
-2.06887E+00,-2.456E+00
-2.06882E+00,-2.456E+00
-2.06877E+00,-2.466E+00
