in s,C2 in V
-6.79722E+00,1.377E-02
-6.79709E+00,1.260E-02
-6.79695E+00,1.553E-02
-6.79682E+00,1.182E-02
-6.79669E+00,1.377E-02
-6.79656E+00,1.338E-02
-6.79643E+00,1.260E-02
-6.79630E+00,1.475E-02
-6.79617E+00,1.377E-02
-6.79604E+00,1.553E-02
-6.79591E+00,1.416E-02
-6.79577E+00,1.045E-02
-6.79564E+00,1.240E-02
-6.79551E+00,1.162E-02
-6.79538E+00,1.494E-02
-6.79525E+00,1.377E-02
-6.79512E+00,1.338E-02
-6.79499E+00,1.494E-02
-6.79486E+00,1.533E-02
-6.79473E+00,1.611E-02
-6.79460E+00,1.299E-02
-6.79446E+00,1.318E-02
-6.79433E+00,1.143E-02
-6.79420E+00,1.436E-02
-6.79407E+00,1.553E-02
-6.79394E+00,1.416E-02
-6.79381E+00,1.553E-02
-6.79368E+00,1.338E-02
-6.79355E+00,9.082E-03
-6.79342E+00,1.240E-02
-6.79329E+00,1.318E-02
-6.79315E+00,1.260E-02
-6.79302E+00,1.377E-02
-6.79289E+00,1.416E-02
-6.79276E+00,1.592E-02
-6.79263E+00,1.494E-02
-6.79250E+00,1.318E-02
-6.79237E+00,1.357E-02
-6.79224E+00,1.357E-02
-6.79211E+00,1.729E-02
-6.79197E+00,1.436E-02
-6.79184E+00,7.129E-03
-6.79171E+00,1.533E-02
-6.79158E+00,1.299E-02
-6.79145E+00,1.553E-02
-6.79132E+00,1.650E-02
-6.79119E+00,1.279E-02
-6.79106E+00,1.748E-02
-6.79093E+00,1.338E-02
-6.79080E+00,2.314E-02
-6.79066E+00,1.240E-02
-6.79053E+00,1.221E-02
-6.79040E+00,1.436E-02
-6.79027E+00,1.338E-02
-6.79014E+00,1.689E-02
-6.79001E+00,1.104E-02
-6.78988E+00,1.299E-02
-6.78975E+00,1.416E-02
-6.78962E+00,1.279E-02
-6.78949E+00,1.143E-02
-6.78935E+00,1.338E-02
-6.78922E+00,1.221E-02
-6.78909E+00,1.729E-02
-6.78896E+00,1.416E-02
-6.78883E+00,1.260E-02
-6.78870E+00,1.494E-02
-6.78857E+00,1.279E-02
-6.78844E+00,1.729E-02
-6.78831E+00,1.436E-02
-6.78817E+00,1.104E-02
-6.78804E+00,1.436E-02
-6.78791E+00,1.025E-02
-6.78778E+00,1.572E-02
-6.78765E+00,1.318E-02
-6.78752E+00,8.691E-03
-6.78739E+00,1.553E-02
-6.78726E+00,1.221E-02
-6.78713E+00,1.865E-02
-6.78700E+00,1.338E-02
-6.78686E+00,1.279E-02
-6.78673E+00,1.631E-02
-6.78660E+00,1.377E-02
-6.78647E+00,1.338E-02
-6.78634E+00,1.221E-02
-6.78621E+00,1.104E-02
-6.78608E+00,1.807E-02
-6.78595E+00,1.396E-02
-6.78582E+00,1.240E-02
-6.78568E+00,1.396E-02
-6.78555E+00,1.240E-02
-6.78542E+00,1.787E-02
-6.78529E+00,1.299E-02
-6.78516E+00,1.299E-02
-6.78503E+00,1.416E-02
-6.78490E+00,1.338E-02
-6.78477E+00,1.572E-02
-6.78464E+00,1.240E-02
-6.78451E+00,1.221E-02
-6.78437E+00,1.514E-02
-6.78424E+00,1.514E-02
-6.78411E+00,1.377E-02
-6.78398E+00,1.221E-02
-6.78385E+00,1.416E-02
-6.78372E+00,1.338E-02
-6.78359E+00,1.240E-02
-6.78346E+00,1.318E-02
-6.78333E+00,1.318E-02
-6.78320E+00,1.572E-02
-6.78306E+00,1.436E-02
-6.78293E+00,1.709E-02
-6.78280E+00,1.553E-02
-6.78267E+00,1.123E-02
