in s,C1 in V
-7.22368E+00,-2.192E+00
-7.22355E+00,-2.202E+00
-7.22342E+00,-2.183E+00
-7.22329E+00,-2.192E+00
-7.22315E+00,-2.222E+00
-7.22302E+00,-2.183E+00
-7.22289E+00,-2.183E+00
-7.22276E+00,-2.163E+00
-7.22263E+00,-2.192E+00
-7.22250E+00,-2.192E+00
-7.22237E+00,-2.183E+00
-7.22224E+00,-2.183E+00
-7.22211E+00,-2.183E+00
-7.22197E+00,-2.183E+00
-7.22184E+00,-2.212E+00
-7.22171E+00,-2.192E+00
-7.22158E+00,-2.183E+00
-7.22145E+00,-2.183E+00
-7.22132E+00,-2.241E+00
-7.22119E+00,-2.202E+00
-7.22106E+00,-2.183E+00
-7.22093E+00,-2.222E+00
-7.22080E+00,-2.222E+00
-7.22066E+00,-2.212E+00
-7.22053E+00,-2.183E+00
-7.22040E+00,-2.222E+00
-7.22027E+00,-2.183E+00
-7.22014E+00,-2.183E+00
-7.22001E+00,-2.222E+00
-7.21988E+00,-2.183E+00
-7.21975E+00,-2.212E+00
-7.21962E+00,-2.202E+00
-7.21948E+00,-2.192E+00
-7.21935E+00,-2.183E+00
-7.21922E+00,-2.192E+00
-7.21909E+00,-2.202E+00
-7.21896E+00,-2.212E+00
-7.21883E+00,-2.192E+00
-7.21870E+00,-2.222E+00
-7.21857E+00,-2.202E+00
-7.21844E+00,-2.173E+00
-7.21831E+00,-2.183E+00
-7.21817E+00,-2.222E+00
-7.21804E+00,-2.202E+00
-7.21791E+00,-2.192E+00
-7.21778E+00,-2.222E+00
-7.21765E+00,-2.192E+00
-7.21752E+00,-2.222E+00
-7.21739E+00,-2.222E+00
-7.21726E+00,-2.212E+00
-7.21713E+00,-2.202E+00
-7.21700E+00,-2.192E+00
-7.21686E+00,-2.202E+00
-7.21673E+00,-2.222E+00
-7.21660E+00,-2.241E+00
-7.21647E+00,-2.183E+00
-7.21634E+00,-2.222E+00
-7.21621E+00,-2.222E+00
-7.21608E+00,-2.222E+00
-7.21595E+00,-2.222E+00
